_parent_table_path,_parent_table_name,_parent_record_index,_index,DDEP,PGID,PPOS,TGID
BLOB,BLOB,1,581,2,27991,0,1109
BLOB,BLOB,1,582,0,6834,1,1109
BLOB,BLOB,1,583,1,10323,1,1109
BLOB,BLOB,1,584,2,18513,1,1109
BLOB,BLOB,1,585,0,7424,3,1109
BLOB,BLOB,1,586,1,19774,3,1109
BLOB,BLOB,1,587,2,18648,3,1109
BLOB,BLOB,1,588,3,27992,3,1109
BLOB,BLOB,1,589,4,28004,3,1109
BLOB,BLOB,1,590,0,384,4,1109
BLOB,BLOB,1,591,1,10175,4,1109
BLOB,BLOB,1,592,2,7572,4,1109
BLOB,BLOB,1,593,0,506,5,1109
BLOB,BLOB,1,594,1,2881,5,1109
BLOB,BLOB,1,595,0,4070,6,1109
BLOB,BLOB,1,596,1,10730,6,1109
BLOB,BLOB,1,597,0,9242,7,1109
BLOB,BLOB,1,598,1,23999,7,1109
BLOB,BLOB,1,599,0,24000,8,1109
BLOB,BLOB,1,600,1,19455,8,1109
BLOB,BLOB,1,601,0,9829,9,1109
BLOB,BLOB,1,602,0,23979,10,1109
BLOB,BLOB,1,603,1,1605,10,1109
BLOB,BLOB,1,604,0,23572,11,1109
BLOB,BLOB,1,605,1,23981,11,1109
BLOB,BLOB,1,606,0,23441,12,1109
BLOB,BLOB,1,607,1,29267,12,1109
BLOB,BLOB,1,608,2,23977,12,1109
BLOB,BLOB,1,609,3,23982,12,1109
BLOB,BLOB,1,610,4,33826,12,1109
BLOB,BLOB,1,611,0,23990,13,1109
BLOB,BLOB,1,612,0,23992,14,1109
BLOB,BLOB,1,613,1,23990,14,1109
BLOB,BLOB,1,614,0,18297,15,1109
BLOB,BLOB,1,615,1,18283,15,1109
BLOB,BLOB,1,616,0,21699,16,1109
BLOB,BLOB,1,617,1,1175,16,1109
BLOB,BLOB,1,618,2,23985,16,1109
BLOB,BLOB,1,619,3,15367,16,1109
BLOB,BLOB,1,620,4,25216,16,1109
BLOB,BLOB,1,621,0,22713,17,1109
BLOB,BLOB,1,622,1,23980,17,1109
BLOB,BLOB,1,623,0,18879,18,1109
BLOB,BLOB,1,624,1,23983,18,1109
BLOB,BLOB,1,625,2,20363,18,1109
BLOB,BLOB,1,626,0,21607,19,1109
BLOB,BLOB,1,627,0,1622,20,1109
BLOB,BLOB,1,628,0,21699,22,1109
BLOB,BLOB,1,629,1,18648,22,1109
BLOB,BLOB,1,630,0,18648,23,1109
BLOB,BLOB,1,631,0,21607,24,1109
BLOB,BLOB,1,632,0,6834,25,1109
BLOB,BLOB,1,633,0,28004,26,1109
BLOB,BLOB,1,634,0,10323,27,1109
BLOB,BLOB,1,635,0,18648,28,1109
BLOB,BLOB,1,636,0,23979,29,1109
BLOB,BLOB,1,637,0,23572,30,1109
BLOB,BLOB,1,638,0,29267,31,1109
BLOB,BLOB,1,639,0,23441,32,1109
BLOB,BLOB,1,640,0,18297,33,1109
BLOB,BLOB,1,641,0,15367,34,1109
BLOB,BLOB,1,642,0,9715,0,1110
BLOB,BLOB,1,643,1,205421,0,1110
BLOB,BLOB,1,644,0,6142,1,1110
BLOB,BLOB,1,645,1,28638,1,1110
BLOB,BLOB,1,646,2,7461,1,1110
BLOB,BLOB,1,647,0,20387,3,1110
BLOB,BLOB,1,648,1,30744,3,1110
BLOB,BLOB,1,649,2,4715,3,1110
BLOB,BLOB,1,650,3,8457,3,1110
BLOB,BLOB,1,651,4,31066,3,1110
BLOB,BLOB,1,652,5,9866,3,1110
BLOB,BLOB,1,653,0,34322,4,1110
BLOB,BLOB,1,654,1,32913,4,1110
BLOB,BLOB,1,655,2,33461,4,1110
BLOB,BLOB,1,656,3,15632,4,1110
BLOB,BLOB,1,657,0,21462,5,1110
BLOB,BLOB,1,658,0,31065,6,1110
BLOB,BLOB,1,659,1,4234,6,1110
BLOB,BLOB,1,660,0,19259,7,1110
BLOB,BLOB,1,661,0,205422,8,1110
BLOB,BLOB,1,662,1,31063,8,1110
BLOB,BLOB,1,663,0,6013,9,1110
BLOB,BLOB,1,664,0,10405,10,1110
BLOB,BLOB,1,665,1,25762,10,1110
BLOB,BLOB,1,666,2,31562,10,1110
BLOB,BLOB,1,667,0,10064,11,1110
BLOB,BLOB,1,668,1,31068,11,1110
BLOB,BLOB,1,669,0,30521,12,1110
BLOB,BLOB,1,670,1,20474,12,1110
BLOB,BLOB,1,671,2,206218,12,1110
BLOB,BLOB,1,672,3,34324,12,1110
BLOB,BLOB,1,673,4,12923,12,1110
BLOB,BLOB,1,674,0,22939,13,1110
BLOB,BLOB,1,675,0,28636,14,1110
BLOB,BLOB,1,676,1,22939,14,1110
BLOB,BLOB,1,677,0,206211,15,1110
BLOB,BLOB,1,678,1,1778,15,1110
BLOB,BLOB,1,679,0,11168,16,1110
BLOB,BLOB,1,680,1,11165,16,1110
BLOB,BLOB,1,681,2,206210,16,1110
BLOB,BLOB,1,682,0,30598,17,1110
BLOB,BLOB,1,683,1,4303,17,1110
BLOB,BLOB,1,684,0,19470,18,1110
BLOB,BLOB,1,685,1,28627,18,1110
BLOB,BLOB,1,686,2,8414,18,1110
BLOB,BLOB,1,687,0,32916,19,1110
BLOB,BLOB,1,688,0,33460,20,1110
BLOB,BLOB,1,689,0,33461,21,1110
BLOB,BLOB,1,690,0,31066,22,1110
BLOB,BLOB,1,691,1,12230,22,1110
BLOB,BLOB,1,692,0,31066,23,1110
BLOB,BLOB,1,693,0,32916,24,1110
BLOB,BLOB,1,694,0,7461,25,1110
BLOB,BLOB,1,695,0,30744,26,1110
BLOB,BLOB,1,696,0,7461,27,1110
BLOB,BLOB,1,697,0,31066,28,1110
BLOB,BLOB,1,698,0,10405,29,1110
BLOB,BLOB,1,699,0,10064,30,1110
BLOB,BLOB,1,700,0,30521,31,1110
BLOB,BLOB,1,701,0,30521,32,1110
BLOB,BLOB,1,702,0,28636,33,1110
BLOB,BLOB,1,703,0,11168,34,1110
BLOB,BLOB,1,704,0,20185,0,1111
BLOB,BLOB,1,705,1,25613,0,1111
BLOB,BLOB,1,706,2,30798,0,1111
BLOB,BLOB,1,707,0,21682,1,1111
BLOB,BLOB,1,708,1,25602,1,1111
BLOB,BLOB,1,709,2,25605,1,1111
BLOB,BLOB,1,710,0,33727,2,1111
BLOB,BLOB,1,711,0,6090,3,1111
BLOB,BLOB,1,712,1,1773,3,1111
BLOB,BLOB,1,713,2,20011,3,1111
BLOB,BLOB,1,714,3,25612,3,1111
BLOB,BLOB,1,715,4,7034,3,1111
BLOB,BLOB,1,716,0,23118,4,1111
BLOB,BLOB,1,717,1,9710,4,1111
BLOB,BLOB,1,718,2,33727,4,1111
BLOB,BLOB,1,719,3,827,4,1111
BLOB,BLOB,1,720,0,21726,5,1111
BLOB,BLOB,1,721,1,22418,5,1111
BLOB,BLOB,1,722,0,25614,6,1111
BLOB,BLOB,1,723,0,8902,7,1111
BLOB,BLOB,1,724,0,4610,8,1111
BLOB,BLOB,1,725,1,31369,8,1111
BLOB,BLOB,1,726,0,8705,9,1111
BLOB,BLOB,1,727,1,33366,9,1111
BLOB,BLOB,1,728,0,5799,10,1111
BLOB,BLOB,1,729,1,34212,10,1111
BLOB,BLOB,1,730,2,29275,10,1111
BLOB,BLOB,1,731,0,34043,11,1111
BLOB,BLOB,1,732,1,21072,11,1111
BLOB,BLOB,1,733,2,21983,11,1111
BLOB,BLOB,1,734,0,24621,12,1111
BLOB,BLOB,1,735,1,19598,12,1111
BLOB,BLOB,1,736,2,18462,12,1111
BLOB,BLOB,1,737,3,25607,12,1111
BLOB,BLOB,1,738,4,33720,12,1111
BLOB,BLOB,1,739,0,23965,13,1111
BLOB,BLOB,1,740,1,27630,13,1111
BLOB,BLOB,1,741,0,30653,14,1111
BLOB,BLOB,1,742,1,32781,14,1111
BLOB,BLOB,1,743,0,12922,15,1111
BLOB,BLOB,1,744,0,21989,16,1111
BLOB,BLOB,1,745,1,20952,16,1111
BLOB,BLOB,1,746,2,19845,16,1111
BLOB,BLOB,1,747,3,21845,16,1111
BLOB,BLOB,1,748,4,33100,16,1111
BLOB,BLOB,1,749,0,33183,17,1111
BLOB,BLOB,1,750,1,23427,17,1111
BLOB,BLOB,1,751,0,18296,18,1111
BLOB,BLOB,1,752,1,25610,18,1111
BLOB,BLOB,1,753,0,791,19,1111
BLOB,BLOB,1,754,0,22062,20,1111
BLOB,BLOB,1,755,0,788,22,1111
BLOB,BLOB,1,756,1,776,22,1111
BLOB,BLOB,1,757,0,831,23,1111
BLOB,BLOB,1,758,0,8533,24,1111
BLOB,BLOB,1,759,0,21682,25,1111
BLOB,BLOB,1,760,0,1773,26,1111
BLOB,BLOB,1,761,0,21682,27,1111
BLOB,BLOB,1,762,0,1773,28,1111
BLOB,BLOB,1,763,0,5799,29,1111
BLOB,BLOB,1,764,0,34043,30,1111
BLOB,BLOB,1,765,0,24621,31,1111
BLOB,BLOB,1,766,0,24621,32,1111
BLOB,BLOB,1,767,0,32781,33,1111
BLOB,BLOB,1,768,0,19845,34,1111
BLOB,BLOB,1,769,0,19070,0,1112
BLOB,BLOB,1,770,1,33571,0,1112
BLOB,BLOB,1,771,0,21586,1,1112
BLOB,BLOB,1,772,1,646,1,1112
BLOB,BLOB,1,773,2,22865,1,1112
BLOB,BLOB,1,774,0,33570,3,1112
BLOB,BLOB,1,775,1,22166,3,1112
BLOB,BLOB,1,776,2,28181,3,1112
BLOB,BLOB,1,777,3,28171,3,1112
BLOB,BLOB,1,778,4,205035,3,1112
BLOB,BLOB,1,779,5,28182,3,1112
BLOB,BLOB,1,780,0,20523,4,1112
BLOB,BLOB,1,781,1,21980,4,1112
BLOB,BLOB,1,782,2,2523,4,1112
BLOB,BLOB,1,783,0,3507,5,1112
BLOB,BLOB,1,784,1,28174,5,1112
BLOB,BLOB,1,785,0,532,6,1112
BLOB,BLOB,1,786,1,9802,6,1112
BLOB,BLOB,1,787,0,33567,7,1112
BLOB,BLOB,1,788,0,192,8,1112
BLOB,BLOB,1,789,1,7437,8,1112
BLOB,BLOB,1,790,0,4567,9,1112
BLOB,BLOB,1,791,1,205036,9,1112
BLOB,BLOB,1,792,0,8744,10,1112
BLOB,BLOB,1,793,1,28175,10,1112
BLOB,BLOB,1,794,2,18685,10,1112
BLOB,BLOB,1,795,0,23435,11,1112
BLOB,BLOB,1,796,1,21545,11,1112
BLOB,BLOB,1,797,2,28164,11,1112
BLOB,BLOB,1,798,0,23128,12,1112
BLOB,BLOB,1,799,1,205032,12,1112
BLOB,BLOB,1,800,2,23158,12,1112
BLOB,BLOB,1,801,3,30920,12,1112
BLOB,BLOB,1,802,0,20531,13,1112
BLOB,BLOB,1,803,0,33568,14,1112
BLOB,BLOB,1,804,1,28179,14,1112
BLOB,BLOB,1,805,0,20919,15,1112
BLOB,BLOB,1,806,1,30921,15,1112
BLOB,BLOB,1,807,0,8943,16,1112
BLOB,BLOB,1,808,1,20812,16,1112
BLOB,BLOB,1,809,2,5725,16,1112
BLOB,BLOB,1,810,3,28185,16,1112
BLOB,BLOB,1,811,4,4851,16,1112
BLOB,BLOB,1,812,0,205033,17,1112
BLOB,BLOB,1,813,1,28177,17,1112
BLOB,BLOB,1,814,2,28184,17,1112
BLOB,BLOB,1,815,0,33937,18,1112
BLOB,BLOB,1,816,1,6656,18,1112
BLOB,BLOB,1,817,0,18596,19,1112
BLOB,BLOB,1,818,0,34264,20,1112
BLOB,BLOB,1,819,0,22166,22,1112
BLOB,BLOB,1,820,1,900,22,1112
BLOB,BLOB,1,821,0,22166,23,1112
BLOB,BLOB,1,822,0,18596,24,1112
BLOB,BLOB,1,823,0,646,25,1112
BLOB,BLOB,1,824,0,28171,26,1112
BLOB,BLOB,1,825,0,646,27,1112
BLOB,BLOB,1,826,0,28171,28,1112
BLOB,BLOB,1,827,0,8744,29,1112
BLOB,BLOB,1,828,0,23435,30,1112
BLOB,BLOB,1,829,0,23128,31,1112
BLOB,BLOB,1,830,0,23128,32,1112
BLOB,BLOB,1,831,0,33568,33,1112
BLOB,BLOB,1,832,0,5725,34,1112
BLOB,BLOB,1,833,0,11106,0,1113
BLOB,BLOB,1,834,1,23956,0,1113
BLOB,BLOB,1,835,2,11217,0,1113
BLOB,BLOB,1,836,0,7673,1,1113
BLOB,BLOB,1,837,1,21717,1,1113
BLOB,BLOB,1,838,2,25143,1,1113
BLOB,BLOB,1,839,0,9783,3,1113
BLOB,BLOB,1,840,1,25123,3,1113
BLOB,BLOB,1,841,2,18423,3,1113
BLOB,BLOB,1,842,3,28899,3,1113
BLOB,BLOB,1,843,4,10847,3,1113
BLOB,BLOB,1,844,5,22304,3,1113
BLOB,BLOB,1,845,0,25130,4,1113
BLOB,BLOB,1,846,1,24452,4,1113
BLOB,BLOB,1,847,2,19755,4,1113
BLOB,BLOB,1,848,3,11038,4,1113
BLOB,BLOB,1,849,0,6133,5,1113
BLOB,BLOB,1,850,1,28904,5,1113
BLOB,BLOB,1,851,0,19349,6,1113
BLOB,BLOB,1,852,1,5615,6,1113
BLOB,BLOB,1,853,0,21291,7,1113
BLOB,BLOB,1,854,1,11081,7,1113
BLOB,BLOB,1,855,0,25127,8,1113
BLOB,BLOB,1,856,1,9677,8,1113
BLOB,BLOB,1,857,0,34348,9,1113
BLOB,BLOB,1,858,1,11743,9,1113
BLOB,BLOB,1,859,0,33753,10,1113
BLOB,BLOB,1,860,1,23201,10,1113
BLOB,BLOB,1,861,0,18265,11,1113
BLOB,BLOB,1,862,1,28901,11,1113
BLOB,BLOB,1,863,2,25140,11,1113
BLOB,BLOB,1,864,0,21782,12,1113
BLOB,BLOB,1,865,1,7913,12,1113
BLOB,BLOB,1,866,2,25669,12,1113
BLOB,BLOB,1,867,3,7577,12,1113
BLOB,BLOB,1,868,4,28902,12,1113
BLOB,BLOB,1,869,0,25128,13,1113
BLOB,BLOB,1,870,0,22347,14,1113
BLOB,BLOB,1,871,1,25128,14,1113
BLOB,BLOB,1,872,0,29252,15,1113
BLOB,BLOB,1,873,1,19417,15,1113
BLOB,BLOB,1,874,0,19543,16,1113
BLOB,BLOB,1,875,1,23293,16,1113
BLOB,BLOB,1,876,2,22926,16,1113
BLOB,BLOB,1,877,3,25122,16,1113
BLOB,BLOB,1,878,4,25126,16,1113
BLOB,BLOB,1,879,0,21303,17,1113
BLOB,BLOB,1,880,1,9431,17,1113
BLOB,BLOB,1,881,0,23292,18,1113
BLOB,BLOB,1,882,1,25132,18,1113
BLOB,BLOB,1,883,0,206233,19,1113
BLOB,BLOB,1,884,0,11442,20,1113
BLOB,BLOB,1,885,0,25122,22,1113
BLOB,BLOB,1,886,1,25143,22,1113
BLOB,BLOB,1,887,0,22926,23,1113
BLOB,BLOB,1,888,0,206233,24,1113
BLOB,BLOB,1,889,0,7673,25,1113
BLOB,BLOB,1,890,0,18423,26,1113
BLOB,BLOB,1,891,0,7673,27,1113
BLOB,BLOB,1,892,0,25123,28,1113
BLOB,BLOB,1,893,0,33753,29,1113
BLOB,BLOB,1,894,0,18265,30,1113
BLOB,BLOB,1,895,0,21782,31,1113
BLOB,BLOB,1,896,0,7913,32,1113
BLOB,BLOB,1,897,0,22347,33,1113
BLOB,BLOB,1,898,0,18751,34,1113
BLOB,BLOB,1,899,0,23239,0,1114
BLOB,BLOB,1,900,1,34331,0,1114
BLOB,BLOB,1,901,0,30776,1,1114
BLOB,BLOB,1,902,1,21134,1,1114
BLOB,BLOB,1,903,2,31076,1,1114
BLOB,BLOB,1,904,0,29128,3,1114
BLOB,BLOB,1,905,1,11734,3,1114
BLOB,BLOB,1,906,2,33467,3,1114
BLOB,BLOB,1,907,3,18376,3,1114
BLOB,BLOB,1,908,4,12390,3,1114
BLOB,BLOB,1,909,5,1568,3,1114
BLOB,BLOB,1,910,0,34329,4,1114
BLOB,BLOB,1,911,1,34330,4,1114
BLOB,BLOB,1,912,2,15811,4,1114
BLOB,BLOB,1,913,3,12322,4,1114
BLOB,BLOB,1,914,0,33473,5,1114
BLOB,BLOB,1,915,0,34334,6,1114
BLOB,BLOB,1,916,0,7573,7,1114
BLOB,BLOB,1,917,0,15205,8,1114
BLOB,BLOB,1,918,0,22485,9,1114
BLOB,BLOB,1,919,0,33827,10,1114
BLOB,BLOB,1,920,0,18607,11,1114
BLOB,BLOB,1,921,0,7587,12,1114
BLOB,BLOB,1,922,1,19594,12,1114
BLOB,BLOB,1,923,2,28650,12,1114
BLOB,BLOB,1,924,3,28657,12,1114
BLOB,BLOB,1,925,0,12000,13,1114
BLOB,BLOB,1,926,0,405,14,1114
BLOB,BLOB,1,927,1,18530,14,1114
BLOB,BLOB,1,928,2,19214,14,1114
BLOB,BLOB,1,929,0,21658,15,1114
BLOB,BLOB,1,930,1,12000,15,1114
BLOB,BLOB,1,931,0,18971,16,1114
BLOB,BLOB,1,932,1,11941,16,1114
BLOB,BLOB,1,933,2,19426,16,1114
BLOB,BLOB,1,934,0,360,17,1114
BLOB,BLOB,1,935,1,28658,17,1114
BLOB,BLOB,1,936,0,18109,18,1114
BLOB,BLOB,1,937,1,4129,18,1114
BLOB,BLOB,1,938,2,31077,18,1114
BLOB,BLOB,1,939,0,12610,19,1114
BLOB,BLOB,1,940,0,12347,20,1114
BLOB,BLOB,1,941,0,18376,22,1114
BLOB,BLOB,1,942,1,12268,22,1114
BLOB,BLOB,1,943,0,18376,23,1114
BLOB,BLOB,1,944,0,12610,24,1114
BLOB,BLOB,1,945,0,30776,25,1114
BLOB,BLOB,1,946,0,11734,26,1114
BLOB,BLOB,1,947,0,30776,27,1114
BLOB,BLOB,1,948,0,18376,28,1114
BLOB,BLOB,1,949,0,33827,29,1114
BLOB,BLOB,1,950,0,18607,30,1114
BLOB,BLOB,1,951,0,7587,31,1114
BLOB,BLOB,1,952,0,7587,32,1114
BLOB,BLOB,1,953,0,21658,33,1114
BLOB,BLOB,1,954,0,11941,34,1114
BLOB,BLOB,1,955,0,204974,0,1115
BLOB,BLOB,1,956,1,28665,0,1115
BLOB,BLOB,1,957,0,33475,1,1115
BLOB,BLOB,1,958,1,18634,1,1115
BLOB,BLOB,1,959,2,678,1,1115
BLOB,BLOB,1,960,0,18825,3,1115
BLOB,BLOB,1,961,1,206255,3,1115
BLOB,BLOB,1,962,2,33476,3,1115
BLOB,BLOB,1,963,3,416,3,1115
BLOB,BLOB,1,964,4,31093,3,1115
BLOB,BLOB,1,965,5,28673,3,1115
BLOB,BLOB,1,966,0,204975,4,1115
BLOB,BLOB,1,967,1,28676,4,1115
BLOB,BLOB,1,968,2,204971,4,1115
BLOB,BLOB,1,969,0,3268,5,1115
BLOB,BLOB,1,970,1,28672,5,1115
BLOB,BLOB,1,971,0,18893,6,1115
BLOB,BLOB,1,972,1,33486,6,1115
BLOB,BLOB,1,973,0,31324,7,1115
BLOB,BLOB,1,974,1,28668,7,1115
BLOB,BLOB,1,975,0,3026,8,1115
BLOB,BLOB,1,976,1,14774,8,1115
BLOB,BLOB,1,977,2,18121,8,1115
BLOB,BLOB,1,978,0,22023,9,1115
BLOB,BLOB,1,979,1,28670,9,1115
BLOB,BLOB,1,980,0,19662,10,1115
BLOB,BLOB,1,981,1,204973,10,1115
BLOB,BLOB,1,982,0,15848,11,1115
BLOB,BLOB,1,983,1,7061,11,1115
BLOB,BLOB,1,984,0,5758,12,1115
BLOB,BLOB,1,985,1,28675,12,1115
BLOB,BLOB,1,986,2,28674,12,1115
BLOB,BLOB,1,987,3,204970,12,1115
BLOB,BLOB,1,988,0,20603,13,1115
BLOB,BLOB,1,989,0,204976,14,1115
BLOB,BLOB,1,990,1,21191,14,1115
BLOB,BLOB,1,991,2,204968,14,1115
BLOB,BLOB,1,992,3,28671,14,1115
BLOB,BLOB,1,993,0,28669,15,1115
BLOB,BLOB,1,994,0,33485,16,1115
BLOB,BLOB,1,995,1,946,16,1115
BLOB,BLOB,1,996,2,204978,16,1115
BLOB,BLOB,1,997,3,34500,16,1115
BLOB,BLOB,1,998,4,28681,16,1115
BLOB,BLOB,1,999,0,29131,17,1115
BLOB,BLOB,1,1000,1,33484,17,1115
BLOB,BLOB,1,1001,0,3394,18,1115
BLOB,BLOB,1,1002,1,4849,18,1115
BLOB,BLOB,1,1003,0,12527,19,1115
BLOB,BLOB,1,1004,0,15232,20,1115
BLOB,BLOB,1,1005,0,31093,22,1115
BLOB,BLOB,1,1006,1,12624,22,1115
BLOB,BLOB,1,1007,0,31093,23,1115
BLOB,BLOB,1,1008,0,12527,24,1115
BLOB,BLOB,1,1009,0,33475,25,1115
BLOB,BLOB,1,1010,0,31093,26,1115
BLOB,BLOB,1,1011,0,33475,27,1115
BLOB,BLOB,1,1012,0,31093,28,1115
BLOB,BLOB,1,1013,0,7061,29,1115
BLOB,BLOB,1,1014,0,19662,30,1115
BLOB,BLOB,1,1015,0,5758,31,1115
BLOB,BLOB,1,1016,0,5758,32,1115
BLOB,BLOB,1,1017,0,21191,33,1115
BLOB,BLOB,1,1018,0,29131,34,1115
BLOB,BLOB,1,1019,1,33484,34,1115
BLOB,BLOB,1,1020,0,25386,0,1116
BLOB,BLOB,1,1021,1,7574,0,1116
BLOB,BLOB,1,1022,0,19100,1,1116
BLOB,BLOB,1,1023,1,29386,1,1116
BLOB,BLOB,1,1024,2,15123,1,1116
BLOB,BLOB,1,1025,0,7113,3,1116
BLOB,BLOB,1,1026,1,5565,3,1116
BLOB,BLOB,1,1027,2,29387,3,1116
BLOB,BLOB,1,1028,3,6700,3,1116
BLOB,BLOB,1,1029,4,9753,3,1116
BLOB,BLOB,1,1030,0,33169,4,1116
BLOB,BLOB,1,1031,1,33229,4,1116
BLOB,BLOB,1,1032,2,29214,4,1116
BLOB,BLOB,1,1033,3,15122,4,1116
BLOB,BLOB,1,1034,0,6917,5,1116
BLOB,BLOB,1,1035,1,12298,5,1116
BLOB,BLOB,1,1036,0,8411,6,1116
BLOB,BLOB,1,1037,1,18354,6,1116
BLOB,BLOB,1,1038,2,15685,6,1116
BLOB,BLOB,1,1039,0,20820,7,1116
BLOB,BLOB,1,1040,1,34456,7,1116
BLOB,BLOB,1,1041,0,29006,8,1116
BLOB,BLOB,1,1042,1,12269,8,1116
BLOB,BLOB,1,1043,0,10582,9,1116
BLOB,BLOB,1,1044,1,33907,9,1116
BLOB,BLOB,1,1045,0,9819,10,1116
BLOB,BLOB,1,1046,1,12775,10,1116
BLOB,BLOB,1,1047,0,25384,11,1116
BLOB,BLOB,1,1048,1,113,11,1116
BLOB,BLOB,1,1049,2,12174,11,1116
BLOB,BLOB,1,1050,0,9175,12,1116
BLOB,BLOB,1,1051,1,10140,12,1116
BLOB,BLOB,1,1052,2,29005,12,1116
BLOB,BLOB,1,1053,3,25630,12,1116
BLOB,BLOB,1,1054,0,22250,13,1116
BLOB,BLOB,1,1055,1,4862,13,1116
BLOB,BLOB,1,1056,2,30808,13,1116
BLOB,BLOB,1,1057,0,3711,14,1116
BLOB,BLOB,1,1058,1,4737,14,1116
BLOB,BLOB,1,1059,0,5658,15,1116
BLOB,BLOB,1,1060,1,22163,15,1116
BLOB,BLOB,1,1061,0,4002,16,1116
BLOB,BLOB,1,1062,1,3257,16,1116
BLOB,BLOB,1,1063,2,3071,16,1116
BLOB,BLOB,1,1064,3,25640,16,1116
BLOB,BLOB,1,1065,0,7658,17,1116
BLOB,BLOB,1,1066,1,206266,17,1116
BLOB,BLOB,1,1067,2,30810,17,1116
BLOB,BLOB,1,1068,0,5595,18,1116
BLOB,BLOB,1,1069,1,12910,18,1116
BLOB,BLOB,1,1070,0,15193,19,1116
BLOB,BLOB,1,1071,0,15933,20,1116
BLOB,BLOB,1,1072,0,29387,22,1116
BLOB,BLOB,1,1073,1,6700,22,1116
BLOB,BLOB,1,1074,0,6700,23,1116
BLOB,BLOB,1,1075,0,15698,24,1116
BLOB,BLOB,1,1076,0,19100,25,1116
BLOB,BLOB,1,1077,0,29387,26,1116
BLOB,BLOB,1,1078,0,19100,27,1116
BLOB,BLOB,1,1079,0,29387,28,1116
BLOB,BLOB,1,1080,0,9819,29,1116
BLOB,BLOB,1,1081,0,25384,30,1116
BLOB,BLOB,1,1082,0,9175,31,1116
BLOB,BLOB,1,1083,0,10140,32,1116
BLOB,BLOB,1,1084,0,22250,33,1116
BLOB,BLOB,1,1085,0,14547,34,1116
BLOB,BLOB,1,1086,1,30810,34,1116
BLOB,BLOB,1,1087,0,24939,0,1117
BLOB,BLOB,1,1088,1,975,0,1117
BLOB,BLOB,1,1089,2,181,0,1117
BLOB,BLOB,1,1090,0,5820,1,1117
BLOB,BLOB,1,1091,1,31175,1,1117
BLOB,BLOB,1,1092,2,25156,1,1117
BLOB,BLOB,1,1093,0,2883,3,1117
BLOB,BLOB,1,1094,1,3947,3,1117
BLOB,BLOB,1,1095,2,24950,3,1117
BLOB,BLOB,1,1096,3,7122,3,1117
BLOB,BLOB,1,1097,4,25545,3,1117
BLOB,BLOB,1,1098,5,5701,3,1117
BLOB,BLOB,1,1099,0,21011,4,1117
BLOB,BLOB,1,1100,1,28906,4,1117
BLOB,BLOB,1,1101,2,19567,4,1117
BLOB,BLOB,1,1102,0,19607,5,1117
BLOB,BLOB,1,1103,1,7452,5,1117
BLOB,BLOB,1,1104,2,9707,5,1117
BLOB,BLOB,1,1105,0,25147,6,1117
BLOB,BLOB,1,1106,1,34369,6,1117
BLOB,BLOB,1,1107,0,8626,7,1117
BLOB,BLOB,1,1108,1,19506,7,1117
BLOB,BLOB,1,1109,0,21031,8,1117
BLOB,BLOB,1,1110,0,8594,9,1117
BLOB,BLOB,1,1111,0,5992,10,1117
BLOB,BLOB,1,1112,1,18436,10,1117
BLOB,BLOB,1,1113,2,19985,10,1117
BLOB,BLOB,1,1114,0,3078,11,1117
BLOB,BLOB,1,1115,1,4502,11,1117
BLOB,BLOB,1,1116,2,30770,11,1117
BLOB,BLOB,1,1117,0,21502,12,1117
BLOB,BLOB,1,1118,1,33348,12,1117
BLOB,BLOB,1,1119,0,22035,13,1117
BLOB,BLOB,1,1120,1,25151,13,1117
BLOB,BLOB,1,1121,0,14535,14,1117
BLOB,BLOB,1,1122,1,7330,14,1117
BLOB,BLOB,1,1123,0,25066,15,1117
BLOB,BLOB,1,1124,1,21494,15,1117
BLOB,BLOB,1,1125,2,25160,15,1117
BLOB,BLOB,1,1126,0,8085,16,1117
BLOB,BLOB,1,1127,1,21363,16,1117
BLOB,BLOB,1,1128,2,6112,16,1117
BLOB,BLOB,1,1129,3,25146,16,1117
BLOB,BLOB,1,1130,4,23370,16,1117
BLOB,BLOB,1,1131,0,21388,17,1117
BLOB,BLOB,1,1132,1,18749,17,1117
BLOB,BLOB,1,1133,2,8635,17,1117
BLOB,BLOB,1,1134,0,25148,18,1117
BLOB,BLOB,1,1135,1,23576,18,1117
BLOB,BLOB,1,1136,0,15591,19,1117
BLOB,BLOB,1,1137,0,16005,20,1117
BLOB,BLOB,1,1138,0,13755,22,1117
BLOB,BLOB,1,1139,1,12839,22,1117
BLOB,BLOB,1,1140,0,13755,23,1117
BLOB,BLOB,1,1141,0,15591,24,1117
BLOB,BLOB,1,1142,0,5820,25,1117
BLOB,BLOB,1,1143,0,3947,26,1117
BLOB,BLOB,1,1144,0,5820,27,1117
BLOB,BLOB,1,1145,0,3947,28,1117
BLOB,BLOB,1,1146,0,5992,29,1117
BLOB,BLOB,1,1147,0,3078,30,1117
BLOB,BLOB,1,1148,0,21502,31,1117
BLOB,BLOB,1,1149,0,21502,32,1117
BLOB,BLOB,1,1150,0,21494,33,1117
BLOB,BLOB,1,1151,0,6112,34,1117
BLOB,BLOB,1,1152,0,29138,0,1118
BLOB,BLOB,1,1153,1,25771,0,1118
BLOB,BLOB,1,1154,2,28685,0,1118
BLOB,BLOB,1,1155,0,31128,1,1118
