_parent_table_path,_parent_table_name,_parent_record_index,_index,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBSG,PBSK,PCAR,PCBT,PCMT,PCTH,PDPI,PDRO,PDRR,PELU,PEPS,PFMS,PFNA,PGID,PHAN,PHGT,PHSN,PHTN,PICN,PIEA,PIIP,PIMP,PINJ,PJEN,PJMP,PKAC,PKPR,PKRT,PLBD,PLBK,PLCI,PLCP,PLDT,PLHT,PLIB,PLJM,PLMC,PLMO,PLNA,PLPE,PLPL,PLPM,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSM,PLTR,PLTY,PLZC,PMRR,POID,POVR,PPBF,PPBK,PPBS,PPLA,PPOS,PQBS,PRBF,PRBK,PRBS,PROL,PRSD,PRSE,PSPD,PSTA,PSTM,PSTR,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOR,PTUP,PUHE,PWGT,PYCF,PYEA,PYWT,SRRN,TGID
BLOB,BLOB,1,56,0,0,90,18,82,52,36,38,69,43,55,2,5364,47,0,63,37,75,WinnAbdul_246,88,Abdul,246,0,75,0,Tuscaloosa,1,1,0,43,88,46,84,44,44,41,9535,55,39,0,1,74,72,40,60,1,Winn,34,0,64,99,67,84,42,39,41,40,37,48,76,35,246,66,58,66,52,28,15,0,53,55,63,2,3,13,82,81,20,77,2946,33,77,35,24,1,82,46,32,19,48,0,70,0,0,0,38,1102
BLOB,BLOB,1,57,0,0,72,21,72,57,34,34,44,32,50,1,0,28,0,63,47,70,VallowNoah_247,33,Noah,247,0,74,0,Wetumpka,1,1,0,24,82,89,62,79,81,46,52412,30,31,0,1,46,37,26,28,1,Vallow,34,0,36,99,35,32,49,45,37,34,27,62,37,26,247,75,38,49,47,45,20,0,43,24,41,0,0,5,73,86,46,53,1405,29,35,18,34,1,90,53,24,29,37,0,47,0,1,0,26,1102
BLOB,BLOB,1,58,0,0,91,21,89,57,76,77,47,83,80,0,5346,62,0,63,33,88,WilliamsTeDerius_249,42,Te'Derius,249,0,76,0,Phenix City,1,1,0,61,86,16,85,44,38,35,23357,43,29,0,1,47,37,85,30,1,Williams,37,0,41,99,42,25,37,65,28,78,59,4,62,30,249,74,36,44,35,74,0,0,36,46,35,2,0,3,86,89,45,61,3801,70,50,83,84,1,91,83,90,84,84,0,28,0,0,0,27,1102
BLOB,BLOB,1,59,0,0,91,20,79,76,31,46,75,48,55,2,7530,48,0,63,32,71,PiperKaveion_258,88,Kaveion,258,0,74,0,Lafayette,1,1,0,26,93,52,85,27,35,41,35006,56,47,0,1,82,80,31,62,1,Piper,33,0,71,99,73,88,41,47,35,36,45,50,77,31,258,77,64,70,54,38,15,0,55,58,66,3,3,13,81,83,20,84,1021,31,86,34,14,1,89,39,35,28,24,0,67,0,2,0,33,1102
BLOB,BLOB,1,60,0,0,74,21,73,82,38,36,45,24,53,3,4214,35,0,63,32,59,RodgersBubba_259,38,Bubba,259,0,80,0,Cherokee,1,1,0,26,86,58,74,42,32,37,27453,78,35,0,1,46,85,34,36,1,Rodgers,32,0,48,99,38,34,45,39,37,35,35,32,34,37,259,80,82,82,91,39,9,0,85,83,88,2,3,15,60,84,15,86,4920,24,36,27,12,1,83,16,18,37,42,0,180,50,3,0,37,1102
BLOB,BLOB,1,61,0,0,66,23,67,64,45,43,56,41,50,2,4811,29,0,63,29,59,SullivanJaQuan_260,35,JaQuan,260,0,77,0,Trussville,1,1,0,1,85,59,69,35,48,30,4283,72,29,0,1,60,82,32,31,1,Sullivan,27,0,60,99,36,28,40,42,30,30,41,32,30,32,260,71,76,77,82,25,9,0,79,70,80,2,0,15,56,83,15,90,875,15,43,18,30,1,88,39,11,24,32,0,162,0,0,0,26,1102
BLOB,BLOB,1,62,0,0,71,19,70,68,41,40,54,32,52,3,3871,29,0,63,28,56,PerryTerrell_261,37,Terrell,261,0,77,0,Dothan,1,1,0,58,85,57,73,28,27,32,15550,79,28,0,1,55,85,32,27,1,Perry,33,0,55,99,41,32,43,39,33,32,42,38,32,27,261,75,81,78,81,46,6,0,85,78,82,1,3,15,58,83,20,88,748,18,41,17,24,1,87,40,24,34,29,0,185,0,0,0,30,1102
BLOB,BLOB,1,63,0,0,91,18,87,70,61,44,62,45,35,0,0,70,0,63,36,87,McChambersLiam_264,48,Liam,264,0,73,0,Hueytown,1,1,0,35,87,25,86,48,38,54,31424,57,47,0,1,78,57,58,69,1,McChambers,71,0,44,99,70,73,45,62,41,59,59,59,72,36,264,71,63,63,55,28,18,0,54,55,66,1,0,13,88,84,40,71,592,37,70,31,16,1,85,52,28,31,30,0,44,0,0,0,38,1102
BLOB,BLOB,1,64,0,0,87,21,79,67,67,72,57,39,74,2,3479,81,0,63,60,76,MorganMaxx_265,57,Maxx,265,0,79,0,Opelika,1,1,0,38,86,82,85,48,29,66,51261,69,87,0,1,61,67,67,46,1,Morgan,25,0,56,99,45,58,58,74,76,64,74,24,42,66,265,73,55,62,53,24,4,0,58,67,58,1,3,12,78,90,25,76,848,21,63,17,34,1,92,41,20,36,36,0,90,0,3,0,73,1102
BLOB,BLOB,1,65,0,0,87,21,81,80,65,65,60,42,73,2,3593,81,0,63,57,76,NewtonBrady_266,57,Brady,266,0,78,0,Saraland,1,1,0,39,87,31,86,46,45,65,54460,65,80,0,1,67,67,71,45,1,Newton,27,0,57,99,46,58,42,68,72,63,67,26,47,63,266,70,57,67,62,39,4,0,67,68,68,1,3,12,78,91,25,78,1930,15,62,25,17,1,85,40,33,31,26,0,105,0,3,0,68,1102
BLOB,BLOB,1,66,0,0,87,18,81,61,76,72,52,27,62,2,4323,86,0,63,64,78,SandersGarrick_267,50,Garrick,267,0,78,17,Baton Rouge,1,1,0,34,82,83,86,36,47,67,26047,52,74,0,1,33,50,67,47,1,Sanders,19,0,50,99,36,51,52,61,81,66,63,23,24,69,267,70,52,54,53,42,4,0,52,59,52,1,0,12,78,88,25,72,2638,13,50,10,29,1,84,40,27,42,35,0,80,0,1,0,72,1102
BLOB,BLOB,1,67,0,0,94,23,90,79,88,70,46,37,69,0,4214,83,0,63,81,90,RogersRJ_270,39,R.J.,270,0,73,0,Tuscaloosa,1,1,0,31,77,33,92,48,26,88,43067,34,73,0,1,61,35,86,59,1,Rogers,41,0,41,99,62,55,74,20,83,80,46,17,62,81,270,81,26,32,34,25,3,0,27,39,26,2,0,3,92,91,45,66,71,31,55,33,27,1,86,41,10,33,33,0,42,0,3,0,81,1102
BLOB,BLOB,1,68,0,0,93,20,89,67,80,68,46,36,63,0,3656,81,0,63,71,88,OakleyZiyon_272,40,Ziyon,272,0,67,6,Watertown,1,1,0,44,78,43,89,48,37,77,12734,31,79,0,1,54,34,81,53,1,Oakley,40,0,36,99,58,51,72,25,80,76,46,17,62,86,272,79,18,33,30,35,3,0,33,40,33,2,0,3,90,85,45,63,2299,36,49,32,32,1,87,58,33,31,36,0,10,0,1,0,82,1102
BLOB,BLOB,1,69,0,0,92,22,89,70,73,66,50,36,60,0,0,76,0,63,64,90,BasherDurante_273,43,Durante,273,0,75,48,Manitowoc,1,1,0,10,73,49,87,32,45,84,9659,35,72,0,1,59,40,79,55,1,Basher,40,0,40,99,59,55,68,24,75,73,49,17,63,76,273,75,21,36,33,35,3,0,33,43,32,1,0,3,90,86,45,66,4262,13,52,20,33,1,77,40,36,35,28,0,60,0,0,0,78,1102
BLOB,BLOB,1,70,0,0,93,19,89,84,82,69,45,34,66,0,2489,83,0,63,76,90,JenkinsJulien_274,38,Julien,274,0,73,42,Cuero,1,1,0,31,78,80,87,48,41,90,46398,30,75,0,1,56,35,85,53,1,Jenkins,38,0,40,99,55,55,72,24,80,82,43,17,56,81,274,81,20,28,28,39,3,0,31,41,33,2,3,3,90,83,38,64,408,31,49,21,11,1,79,33,18,34,35,0,46,0,0,0,78,1102
BLOB,BLOB,1,71,0,0,92,18,89,73,81,71,46,46,65,0,2512,83,0,63,77,87,JonesKeylonn_275,36,Keylonn,275,0,74,8,Tampa,1,1,0,61,81,84,89,36,29,83,5056,30,76,0,1,50,35,85,49,1,Jones,41,0,34,99,60,45,74,33,85,80,43,17,70,79,275,79,16,28,24,40,3,0,30,37,31,1,3,3,90,89,45,61,2860,16,44,12,25,1,85,41,28,18,32,0,39,0,2,0,80,1102
BLOB,BLOB,1,72,0,0,94,18,91,68,83,65,47,44,64,0,0,76,0,63,74,92,KittlesJrTyreek_276,38,Tyreek,276,0,72,0,Fyffe,1,1,0,10,72,44,90,46,41,93,35520,33,69,0,1,53,39,80,62,1,Kittles Jr.,40,0,38,99,58,51,66,25,75,78,45,17,53,73,276,76,26,35,34,47,3,0,28,36,28,2,0,3,92,85,38,62,3837,18,46,33,27,1,79,36,32,23,39,0,25,0,0,0,77,1102
BLOB,BLOB,1,73,0,0,93,18,89,57,74,74,48,47,68,0,4757,84,0,63,73,88,StoneKayzon_277,41,Kayzon,277,0,76,27,Henderson,1,1,0,66,79,41,87,45,30,86,21567,36,78,0,1,59,43,78,53,1,Stone,39,0,41,99,56,55,69,36,79,78,51,17,58,83,277,78,21,34,30,45,3,0,37,45,38,2,0,3,90,85,45,66,31,34,54,19,27,1,81,55,19,20,31,0,55,0,0,0,83,1102
BLOB,BLOB,1,74,0,0,90,0,83,85,45,31,79,26,57,2,5591,51,0,63,40,72,HollomanHarper_278,85,Harper,278,0,74,9,Atlanta,1,0,1,16,90,50,79,32,28,42,25505,35,38,0,1,85,67,55,53,1,Holloman,38,0,87,99,87,90,47,32,41,52,55,39,58,41,278,83,39,41,37,29,11,0,39,31,43,0,0,3,83,85,15,79,9359,21,83,14,19,1,91,31,26,20,29,0,98,49,2,0,39,1228
BLOB,BLOB,1,75,0,0,85,0,81,85,23,41,76,41,63,2,0,55,0,63,23,79,DiomandeOumar_281,55,Oumar,281,0,73,31,Bronx,1,0,1,45,92,2,83,41,43,32,25505,37,41,0,1,84,54,27,65,1,Diomande,63,0,59,99,87,90,37,44,26,23,41,50,66,27,281,82,42,57,36,47,15,0,46,47,55,2,3,3,81,93,34,80,5407,21,91,22,24,1,92,35,14,28,39,0,70,44,2,0,25,1124
BLOB,BLOB,1,76,0,0,89,19,84,74,74,33,52,35,43,0,64,74,0,63,41,81,AllenJrBJ_287,43,BJ,287,0,72,42,Aledo,1,0,0,38,86,16,89,37,39,58,52159,57,42,0,1,78,57,66,70,1,Allen Jr.,69,0,43,99,75,83,48,38,47,69,37,55,73,43,287,73,58,55,50,24,16,0,51,49,59,2,3,3,85,93,40,62,12007,26,73,16,12,1,90,24,25,22,38,0,38,44,3,0,41,1173
BLOB,BLOB,1,77,0,0,74,20,73,61,45,42,55,27,50,3,0,28,0,63,29,50,ArmellaJulian_288,37,Julian,288,0,78,8,Miami,1,0,0,41,89,74,73,48,36,30,45630,83,30,0,1,62,85,31,31,1,Armella,30,0,58,99,48,33,38,44,32,31,43,38,32,31,288,76,82,79,80,25,8,0,90,76,82,1,3,15,58,88,36,91,5135,37,45,20,24,1,84,39,16,32,42,0,160,0,2,0,28,1212
BLOB,BLOB,1,78,0,0,97,20,93,72,80,75,34,45,71,0,0,75,0,63,74,93,EverhartMajor_294,28,Major,294,0,71,42,Amarillo,1,0,0,10,74,3,92,42,47,93,37182,26,65,0,1,33,31,84,74,1,Everhart,44,0,31,99,65,32,68,29,73,78,46,19,59,72,294,78,27,38,36,29,3,0,23,29,21,2,3,3,95,87,38,53,5469,31,33,25,25,1,76,38,34,15,37,0,20,0,3,0,70,1199
BLOB,BLOB,1,79,0,0,85,19,79,82,68,47,42,57,60,0,0,48,0,63,28,76,EversNick_295,34,Nick,295,0,75,42,Flower Mound,1,0,0,61,85,10,76,34,27,25,17854,36,35,0,1,43,34,75,50,1,Evers,26,0,40,99,52,49,37,40,37,70,36,0,39,26,295,73,33,42,32,69,0,1,30,32,29,2,3,1,79,91,45,59,10766,79,41,77,84,1,85,87,92,77,67,0,35,0,3,0,34,1165
BLOB,BLOB,1,80,0,0,87,0,86,61,64,66,48,32,62,0,6005,69,0,63,59,83,TiptonBaron_299,43,Baron,299,0,77,42,Coppell,1,0,0,10,79,80,92,40,46,61,25505,37,66,0,1,62,41,73,32,1,Tipton,28,0,39,99,33,57,75,43,81,71,51,20,34,57,299,66,21,29,31,34,3,0,34,46,38,0,3,13,87,81,38,64,15259,23,56,11,37,1,79,36,31,19,47,0,46,47,1,0,62,1173
BLOB,BLOB,1,81,0,0,93,19,90,79,60,36,54,34,55,0,2506,67,0,63,35,89,JohnsonChasen_307,41,Chasen,307,0,73,8,Sanford,1,0,0,5,91,27,90,32,41,58,21055,55,35,0,1,65,52,73,78,1,Johnson,77,0,35,99,78,79,43,42,36,64,36,54,75,35,307,80,61,62,53,47,16,0,53,54,61,1,3,3,90,89,36,57,13177,30,60,33,26,1,83,26,25,30,28,0,35,0,1,0,34,1216
BLOB,BLOB,1,82,0,0,66,20,62,84,40,39,53,28,50,3,2121,28,0,63,26,56,HarrisKnijeah_320,29,Knijeah,320,0,75,8,Pahokee,1,0,0,29,89,77,72,41,26,27,62526,83,24,0,1,55,90,28,27,1,Harris,25,0,56,99,38,28,38,38,24,25,41,37,28,27,320,81,80,78,84,39,6,0,85,85,86,1,0,15,61,83,20,90,7306,17,41,11,20,1,87,43,37,37,37,0,157,0,3,0,27,1130
BLOB,BLOB,1,83,0,0,88,0,88,62,79,53,40,81,77,0,0,55,0,63,26,86,HatterPJ_322,37,PJ,322,1,73,42,Houston,1,0,0,52,87,7,81,45,32,28,25505,33,24,0,1,38,34,83,26,1,Hatter,43,0,38,99,62,58,36,46,22,73,40,4,69,25,322,70,21,37,24,62,0,0,29,35,29,0,3,3,84,93,40,58,7314,65,41,74,73,1,93,32,88,84,65,0,35,50,2,0,23,1136
BLOB,BLOB,1,84,0,0,62,20,54,81,46,49,61,25,54,3,2207,30,0,63,25,50,HendersonBrandon_326,26,Brandon,326,0,77,12,East St. Louis,1,0,0,23,92,75,60,41,31,26,38206,74,27,0,1,65,90,30,25,1,Henderson,27,0,65,99,49,31,41,47,30,29,44,37,28,27,326,80,74,79,82,42,8,0,79,83,87,1,0,15,53,85,95,93,6638,19,45,19,23,1,86,40,31,23,32,0,175,0,3,0,24,1140
BLOB,BLOB,1,85,0,0,95,0,90,74,75,77,32,30,79,0,0,71,0,63,52,88,HimonIIJoseph_329,28,Joseph,329,0,69,3,Little Rock,1,0,0,6,87,6,89,25,24,89,25505,41,67,0,1,32,44,87,62,1,Himon II,42,0,28,99,63,32,53,52,69,82,57,6,63,66,329,81,41,47,44,34,1,0,28,39,27,1,3,8,92,86,20,62,7366,21,31,20,18,1,78,23,33,27,26,0,30,57,3,0,74,1175
BLOB,BLOB,1,86,0,0,84,0,78,76,65,70,48,38,68,2,1663,75,0,63,60,70,FordJackson_338,45,Jackson,338,0,78,42,Melissa,1,0,0,52,80,15,83,39,25,48,25505,64,71,0,1,69,68,54,35,1,Ford,18,0,46,99,34,46,61,73,76,50,72,24,33,65,338,69,50,61,48,36,4,0,53,65,62,1,3,12,77,90,25,70,12959,28,48,22,23,1,83,40,30,46,36,0,90,0,2,0,69,1191
BLOB,BLOB,1,87,0,0,89,0,89,72,71,32,47,34,67,0,0,68,0,63,47,87,IbraheemIshmael_339,46,Ishmael,339,0,72,42,Dallas,1,0,0,44,85,8,93,28,28,68,25505,57,47,0,1,65,46,83,71,1,Ibraheem,70,0,36,99,71,74,52,36,51,81,32,54,68,48,339,71,51,60,42,38,16,0,51,53,59,1,3,3,87,93,37,47,15822,36,56,10,12,1,92,37,26,31,32,0,3,47,3,0,47,1196
BLOB,BLOB,1,88,0,0,91,0,83,77,78,83,43,46,80,0,1960,60,0,63,42,82,GrayAshton_342,35,Ashton,342,0,72,3,Marion,1,0,0,66,85,23,84,33,40,59,25505,39,45,0,1,48,46,80,38,1,Gray,31,0,36,99,39,46,36,71,48,79,68,6,39,47,342,77,53,56,52,34,1,0,35,47,35,0,3,8,85,84,15,70,15208,26,41,36,25,1,83,39,23,20,30,0,48,0,1,0,51,1128
BLOB,BLOB,1,89,0,0,93,18,89,85,82,81,39,29,86,2,2454,69,511,63,63,87,JacksonJoe_345,32,Joe,345,0,72,8,Haines City,1,0,0,5,89,4,87,44,24,82,53824,45,57,0,1,48,54,83,34,1,Jackson,32,0,32,99,41,40,67,74,67,82,75,6,33,65,345,85,56,57,55,27,1,0,47,51,45,1,3,3,92,86,15,71,9406,24,44,25,36,1,85,36,24,37,27,0,47,1,2,0,69,1147
BLOB,BLOB,1,90,0,0,92,0,91,79,78,72,33,33,57,0,2899,80,0,63,74,89,LewisJrZycarl_346,27,Zycarl,346,0,70,8,Venice,1,0,0,61,90,15,90,29,38,86,25505,26,75,0,1,29,28,79,65,1,Lewis Jr.,37,0,26,99,52,26,71,32,79,77,37,17,30,78,346,77,15,30,27,30,3,0,19,26,19,1,3,3,91,86,38,41,18934,10,26,35,10,1,80,25,22,22,48,0,0,49,1,0,75,1208
BLOB,BLOB,1,91,0,0,77,0,65,81,28,27,73,39,52,3,2454,33,0,63,26,52,JacksonJrRJ_347,73,R.J.,347,0,75,35,Choctaw,1,0,0,12,92,95,72,34,27,32,25505,55,25,0,1,77,75,28,36,1,Jackson Jr.,30,0,79,99,81,85,39,28,26,28,31,46,25,28,347,74,56,60,51,48,12,0,49,53,57,0,0,5,69,88,20,80,9413,20,80,28,20,1,87,23,11,19,40,0,150,42,3,0,27,1211
BLOB,BLOB,1,92,0,0,95,0,92,59,69,26,42,26,43,0,261,68,0,63,43,90,BarnesJrMarcellus_350,44,Marcellus,350,0,73,41,Chattanooga,1,0,0,48,71,8,91,26,31,60,25505,55,40,0,1,59,44,80,73,1,Barnes Jr.,72,0,31,99,67,71,50,27,46,74,25,57,70,45,350,73,57,59,49,33,16,0,49,50,56,1,3,3,92,88,36,50,10594,37,58,10,33,1,82,14,30,24,45,0,20,54,1,0,45,1193
BLOB,BLOB,1,93,0,0,81,18,74,71,42,41,83,44,56,2,2512,34,0,63,30,65,JonesCarlon_351,63,Carlon,351,0,74,42,Bay City,1,0,0,23,88,91,76,43,29,36,55872,46,30,0,1,80,74,30,28,1,Jones,30,0,81,99,68,78,41,38,30,30,40,44,36,30,351,76,50,55,46,46,12,0,43,47,57,2,3,2,74,74,15,82,21997,14,83,30,16,1,81,16,37,37,45,0,161,41,1,0,30,1106
BLOB,BLOB,1,94,0,0,84,0,77,85,43,42,81,34,54,2,0,38,0,63,35,71,KilbaneMichael_357,81,Michael,357,0,77,34,Lakewood,1,0,0,5,88,47,76,42,30,38,25505,40,35,0,1,82,76,35,32,1,Kilbane,35,0,87,99,84,87,44,43,35,35,44,40,39,35,357,82,52,58,51,26,10,0,48,52,61,1,0,12,79,83,15,82,9505,33,91,36,36,1,85,24,24,34,38,0,115,58,3,0,35,1175
BLOB,BLOB,1,95,0,0,92,0,91,80,81,83,30,32,63,0,2753,79,0,63,77,89,LacyCamron_358,28,Cam'ron,358,0,68,9,Toccoa,1,0,1,10,87,3,85,28,40,91,25505,23,75,0,1,30,23,88,65,1,Lacy,34,0,25,99,46,28,67,25,83,84,41,17,26,81,358,81,19,28,29,24,3,0,19,23,17,0,3,8,90,88,45,44,7566,25,29,35,15,1,78,28,16,37,25,0,0,0,2,0,79,1162
BLOB,BLOB,1,96,0,0,86,0,84,74,77,29,53,30,44,0,5423,65,0,63,45,83,WrightIIIMike_360,43,Mike,360,0,70,8,Palm Beach Gardens,1,0,0,29,83,14,86,28,34,57,25505,58,34,0,1,75,57,65,64,1,Wright III,64,0,35,99,72,75,44,35,36,68,34,60,73,41,360,70,57,57,53,25,17,0,52,48,57,0,0,3,86,86,33,59,11612,18,64,26,15,1,86,14,21,30,39,0,20,53,2,0,42,1114
BLOB,BLOB,1,97,0,0,84,0,73,71,40,27,72,41,50,3,0,43,0,63,41,62,UmehBenedict_369,84,Benedict,369,0,77,50,Toronto,1,0,0,24,85,99,78,30,41,37,25505,57,39,0,1,73,69,40,47,1,Umeh,42,0,67,99,72,79,44,25,40,37,29,45,41,40,369,73,58,58,52,47,12,0,53,48,55,1,3,15,73,87,20,78,14750,36,78,17,15,1,90,19,30,23,41,0,120,45,1,0,41,1197
BLOB,BLOB,1,98,0,0,93,20,87,66,57,34,47,33,54,0,2899,58,0,63,35,85,LewisChamp_370,39,Champ,370,0,72,17,New Orleans,1,0,0,44,85,1,90,35,44,55,17469,54,32,0,1,64,52,66,67,1,Lewis,72,0,35,99,65,67,44,38,38,64,35,54,61,37,370,69,58,61,53,42,16,0,53,53,60,1,3,3,90,86,37,56,9573,18,54,12,21,1,90,40,23,32,40,0,12,0,2,0,35,1196
BLOB,BLOB,1,99,0,0,92,21,88,90,84,66,64,46,65,0,0,71,0,63,26,87,LutmerZach_376,48,Zach,376,0,72,14,Rock Rapids,1,0,1,5,95,6,89,24,28,86,28862,58,63,0,1,83,66,75,77,1,Lutmer,80,0,38,99,92,87,38,58,70,74,64,58,87,26,376,87,47,47,48,28,18,0,50,50,50,1,3,2,91,94,40,74,5925,11,77,14,12,1,93,40,36,24,42,0,45,0,2,0,26,1142
BLOB,BLOB,1,100,0,0,89,19,87,84,78,70,38,45,72,0,2506,85,0,63,70,82,JohnsonJake_384,37,Jake,384,0,78,9,Athens,1,0,0,56,84,19,89,42,25,73,27583,63,79,0,1,64,71,75,56,1,Johnson,23,0,35,99,41,36,71,75,81,72,75,24,26,77,384,82,60,60,50,39,4,0,59,60,58,2,3,12,84,94,36,70,7478,13,36,20,21,1,88,41,20,33,29,0,80,0,3,0,74,1109
BLOB,BLOB,1,101,0,0,90,24,91,73,76,74,47,41,67,0,3205,81,0,63,74,84,McClainJahlil_388,41,Jahlil,388,0,71,4,Bellflower,1,0,0,10,79,1,83,40,36,84,51386,31,75,0,1,59,35,82,57,1,McClain,35,0,41,99,47,57,69,37,78,80,47,17,37,71,388,75,22,33,30,24,3,0,30,36,28,1,3,3,89,87,38,55,11044,31,53,36,14,1,84,40,16,17,38,0,20,0,2,0,75,1133
BLOB,BLOB,1,102,0,0,77,0,66,87,30,30,38,25,53,2,3228,38,0,63,43,55,McCoyMatthew_392,50,Matthew,392,0,78,8,St. Johns,1,0,0,29,91,78,75,29,47,39,25505,88,41,0,1,39,87,39,38,1,McCoy,40,0,37,99,40,45,43,30,43,40,32,37,37,38,392,83,79,83,86,30,6,0,81,83,85,1,3,15,64,90,46,89,7700,36,33,27,19,1,89,16,26,29,43,0,165,59,3,0,42,1158
BLOB,BLOB,1,103,0,0,80,0,75,76,61,54,48,39,52,0,3244,37,0,63,25,75,McDonaldTucker_395,46,Tucker,395,0,74,20,Holden,1,0,0,64,85,12,72,39,29,25,25505,41,28,0,1,56,39,66,38,1,McDonald,28,0,46,99,62,26,39,43,23,64,45,0,42,26,395,66,18,55,18,63,0,0,36,48,40,0,3,3,74,86,45,64,5982,70,53,77,79,1,84,12,90,79,65,0,40,43,2,0,26,1125
BLOB,BLOB,1,104,0,0,91,0,89,80,48,64,66,31,68,4,3033,66,0,63,27,85,MaddoxAdrian_399,31,Adrian,399,0,73,9,Conyers,1,0,0,5,91,2,89,31,37,65,25505,55,55,0,1,83,63,72,76,1,Maddox,81,0,35,99,83,82,37,62,61,65,58,60,82,28,399,80,64,64,53,33,17,0,56,49,67,0,3,3,89,85,36,73,9612,23,68,27,35,1,87,17,34,34,30,0,34,50,3,0,26,1147
BLOB,BLOB,1,105,0,0,83,0,71,70,31,30,59,37,52,2,3473,47,0,63,44,66,MoranJack_400,63,Jack,400,0,78,4,Arvada,1,0,0,7,78,77,82,38,36,37,25505,43,44,0,1,77,70,46,34,1,Moran,42,0,55,99,56,72,47,29,44,43,30,45,45,47,400,61,29,33,28,38,12,0,29,22,37,0,3,13,74,82,15,72,15987,33,71,23,10,1,78,16,18,23,33,0,120,57,1,0,43,1124
BLOB,BLOB,1,106,0,0,86,0,76,65,41,27,54,28,57,2,2264,57,0,63,42,73,HinesIIIAndrew_405,60,Andrew,405,0,73,9,Alpharetta,1,0,0,34,78,18,85,36,48,41,25505,54,29,0,1,69,66,44,63,1,Hines III,43,0,56,99,70,82,49,29,41,39,30,52,80,45,405,66,56,62,49,24,14,0,52,50,59,1,3,3,81,82,28,65,15789,25,75,21,16,1,82,32,24,24,36,0,70,42,1,0,39,1114
BLOB,BLOB,1,107,0,0,79,0,69,81,36,39,65,29,52,3,3430,28,0,63,28,60,MitchellAustin_407,78,Austin,407,0,74,34,Avon,1,0,0,10,84,97,72,33,33,38,25505,30,29,0,1,77,57,28,26,1,Mitchell,24,0,75,99,79,83,40,35,25,27,39,45,28,25,407,71,37,49,33,37,12,0,39,37,47,0,3,3,70,77,36,75,7755,30,77,13,32,1,86,15,36,18,33,0,114,58,2,0,28,1177
BLOB,BLOB,1,108,0,0,86,0,75,83,24,43,72,45,43,2,0,59,0,63,26,72,MiyazonoBrandon_410,61,Brandon,410,0,73,42,Frisco,1,0,0,35,91,29,79,45,34,35,25505,48,46,0,1,79,73,29,69,1,Miyazono,28,0,61,99,86,83,38,43,24,25,44,51,78,23,410,74,56,63,49,34,14,0,51,51,62,0,0,3,79,88,34,76,6039,24,79,28,34,1,93,16,27,30,26,0,75,51,3,0,25,1193
BLOB,BLOB,1,109,0,0,91,22,88,57,77,61,34,64,71,0,0,66,0,63,33,88,MogaLuke_411,31,Luke,411,0,74,2,Phoenix,1,0,0,67,84,10,87,27,25,28,58427,29,23,0,1,31,25,83,27,1,Moga,40,0,31,99,56,43,37,45,22,75,46,4,67,24,411,70,23,31,22,49,0,0,17,21,25,1,3,3,90,95,45,53,9717,57,32,71,73,1,93,75,87,78,66,0,44,0,1,0,25,1170
BLOB,BLOB,1,110,0,0,60,0,52,77,45,45,57,45,50,2,0,24,0,63,24,50,SahakianMicah_414,24,Micah,414,0,77,12,Mount Prospect,1,0,0,48,89,75,60,32,40,24,25505,77,25,0,1,61,82,24,24,1,Sahakian,27,0,62,99,38,28,38,42,26,24,42,38,24,24,414,74,75,78,77,45,6,0,80,79,74,0,3,15,53,83,15,91,16118,13,42,34,32,1,89,37,26,16,47,0,165,45,3,0,27,1126
BLOB,BLOB,1,111,0,0,85,0,81,72,70,67,52,26,69,0,3486,78,0,63,72,78,MorrowChance_416,42,Chance,416,0,76,32,Charlotte,1,0,0,10,81,6,88,47,33,59,25505,33,79,0,1,63,41,76,26,1,Morrow,34,0,45,99,47,63,82,63,83,72,65,20,63,76,416,74,28,34,36,43,3,0,35,41,32,1,3,13,87,86,38,61,7793,21,61,21,30,1,77,19,28,13,37,0,31,54,3,0,78,1115
BLOB,BLOB,1,112,0,0,82,0,73,73,68,70,66,27,70,2,943,86,0,63,57,72,ClaytonJacarius_418,74,Jacarius,418,0,77,23,Tupelo,1,0,0,51,90,24,84,25,32,53,25505,63,81,0,1,75,59,63,39,1,Clayton,28,0,64,99,74,74,54,65,76,56,62,39,49,71,418,68,48,53,57,24,10,0,58,62,63,1,3,12,76,92,25,69,14170,34,72,11,10,1,89,29,27,28,33,0,95,46,3,0,72,1155
BLOB,BLOB,1,113,0,0,92,19,86,73,66,36,54,33,35,0,0,66,0,63,38,86,OlufemiHakim_436,32,Hakim,436,0,72,3,Conway,1,1,0,25,82,34,85,32,38,54,19007,58,34,0,1,75,55,55,65,1,Olufemi,64,0,44,99,69,77,46,49,39,59,44,60,75,34,436,72,61,61,50,46,17,0,52,48,63,1,3,3,88,92,36,63,2256,12,65,31,21,1,90,36,36,22,38,0,41,0,1,0,37,1106
